"","EditId","occid","CatalogNumber","dbpk","ReviewStatus","AppliedStatus","Editor","Timestamp","FieldName","OldValue","NewValue"
"99159",2583091,4280534,"0051386MOR",58851,"OPEN","APPLIED","Bannon, Lee",42465.7541203704,"decimallatitude","42.3431","42.339319000000003"
"106857",2583092,4280534,"0051386MOR",58851,"OPEN","APPLIED","Bannon, Lee",42465.7541203704,"decimallongitude","-87.877399999999994","-87.877476999999999"
"99158",2583103,4280535,"0051387MOR",58852,"OPEN","APPLIED","Bannon, Lee",42465.7544212963,"decimallatitude","42.343200000000003","42.339319000000003"
"106856",2583104,4280535,"0051387MOR",58852,"OPEN","APPLIED","Bannon, Lee",42465.7544212963,"decimallongitude","-87.876999999999995","-87.877476999999999"
"99157",2583111,4280536,"0051388MOR",58853,"OPEN","APPLIED","Bannon, Lee",42465.7547222222,"decimallatitude","42.343200000000003","42.339319000000003"
"106855",2583112,4280536,"0051388MOR",58853,"OPEN","APPLIED","Bannon, Lee",42465.7547222222,"decimallongitude","-87.876999999999995","-87.877476999999999"
"99156",2583123,4280537,"0051389MOR",58854,"OPEN","APPLIED","Bannon, Lee",42465.7550694444,"decimallatitude","41.454900000000002","41.459375000000001"
"106854",2583124,4280537,"0051389MOR",58854,"OPEN","APPLIED","Bannon, Lee",42465.7550694444,"decimallongitude","-87.689899999999994","-87.696827999999996"
"99155",2583192,4280589,"0051444MOR",58986,"OPEN","APPLIED","Bannon, Lee",42465.7604166667,"decimallatitude","41.445","41.447122"
"106853",2583193,4280589,"0051444MOR",58986,"OPEN","APPLIED","Bannon, Lee",42465.7604166667,"decimallongitude","-87.714299999999994","-87.713065999999998"
"99154",2583199,4280590,"0051445MOR",58987,"OPEN","APPLIED","Bannon, Lee",42465.7608449074,"decimallatitude","41.459099999999999","41.458056999999997"
"106852",2583200,4280590,"0051445MOR",58987,"OPEN","APPLIED","Bannon, Lee",42465.7608449074,"decimallongitude","-87.688599999999994","-87.697470999999993"
"99153",2583206,4280591,"0051446MOR",58988,"OPEN","APPLIED","Bannon, Lee",42465.761400463,"decimallatitude","41.834099999999999","41.835447000000002"
"106851",2583207,4280591,"0051446MOR",58988,"OPEN","APPLIED","Bannon, Lee",42465.761400463,"decimallongitude","-87.902900000000002","-87.902880999999994"
"122001",2689181,4280023,"0050638MOR",57429,"OPEN","APPLIED","Bannon, Lee",42479.6440277778,"georeferencedby","l","Louise and Lee"
"99152",2689393,4280592,"0051447MOR",58989,"OPEN","APPLIED","Bannon, Lee",42479.6603819444,"decimallatitude","42.341900000000003","42.337510000000002"
"106850",2689394,4280592,"0051447MOR",58989,"OPEN","APPLIED","Bannon, Lee",42479.6603819444,"decimallongitude","-87.877499999999998","-87.869868999999994"
"99151",2689400,4280593,"0051448MOR",58990,"OPEN","APPLIED","Bannon, Lee",42479.6616087963,"decimallatitude","42.341900000000003","42.340651000000001"
"106849",2689401,4280593,"0051448MOR",58990,"OPEN","APPLIED","Bannon, Lee",42479.6616087963,"decimallongitude","-87.877300000000005","-87.880673999999999"
"99150",2689415,4280594,"0051449MOR",58991,"OPEN","APPLIED","Bannon, Lee",42479.6621527778,"decimallatitude","42.342199999999998","42.339319000000003"
"106848",2689416,4280594,"0051449MOR",58991,"OPEN","APPLIED","Bannon, Lee",42479.6621527778,"decimallongitude","-87.876199999999997","-87.877476999999999"
"99149",2689423,4280595,"0051450MOR",58992,"OPEN","APPLIED","Bannon, Lee",42479.6627893519,"decimallatitude","42.342599999999997","42.339319000000003"
"106847",2689424,4280595,"0051450MOR",58992,"OPEN","APPLIED","Bannon, Lee",42479.6627893519,"decimallongitude","-87.876300000000001","-87.877476999999999"
"99148",2689437,4280596,"0051451MOR",58993,"OPEN","APPLIED","Bannon, Lee",42479.6633796296,"decimallatitude","42.342599999999997","42.339319000000003"
"106846",2689438,4280596,"0051451MOR",58993,"OPEN","APPLIED","Bannon, Lee",42479.6633796296,"decimallongitude","-87.876199999999997","-87.877476999999999"
"99147",2689456,4280597,"0051452MOR",58994,"OPEN","APPLIED","Bannon, Lee",42479.6639583333,"decimallatitude","41.457799999999999","41.458056999999997"
"106845",2689457,4280597,"0051452MOR",58994,"OPEN","APPLIED","Bannon, Lee",42479.6639583333,"decimallongitude","-87.689099999999996","-87.697470999999993"
"99146",2689482,4280598,"0051453MOR",58995,"OPEN","APPLIED","Bannon, Lee",42479.664837963,"decimallatitude","42.403599999999997","42.401409999999998"
"106844",2689483,4280598,"0051453MOR",58995,"OPEN","APPLIED","Bannon, Lee",42479.664837963,"decimallongitude","-87.838999999999999","-87.838683000000003"
"99145",2689498,4280599,"0051454MOR",58996,"OPEN","APPLIED","Bannon, Lee",42479.6652546296,"decimallatitude","42.403500000000001","42.401409999999998"
"106843",2689499,4280599,"0051454MOR",58996,"OPEN","APPLIED","Bannon, Lee",42479.6652546296,"decimallongitude","-87.837999999999994","-87.838683000000003"
"99144",2689506,4280600,"0051455MOR",58997,"OPEN","APPLIED","Bannon, Lee",42479.665787037,"decimallatitude","41.443399999999997","41.447749000000002"
"106842",2689507,4280600,"0051455MOR",58997,"OPEN","APPLIED","Bannon, Lee",42479.665787037,"decimallongitude","-87.715100000000007","-87.712598999999997"
"99143",2689525,4280601,"0051456MOR",58998,"OPEN","APPLIED","Bannon, Lee",42479.6665393518,"decimallatitude","42.143500000000003","42.141078999999998"
"106841",2689526,4280601,"0051456MOR",58998,"OPEN","APPLIED","Bannon, Lee",42479.6665393518,"decimallongitude","-87.838399999999993","-87.831683999999996"
"99142",2689572,4280602,"0051457MOR",58999,"OPEN","APPLIED","Bannon, Lee",42479.6671412037,"decimallatitude","42.143099999999997","42.141078999999998"
"106840",2689573,4280602,"0051457MOR",58999,"OPEN","APPLIED","Bannon, Lee",42479.6671412037,"decimallongitude","-87.837500000000006","-87.831683999999996"
"99141",2689592,4280603,"0051458MOR",59000,"OPEN","APPLIED","Bannon, Lee",42479.6678819444,"decimallatitude","42.143099999999997","42.141078999999998"
"106839",2689593,4280603,"0051458MOR",59000,"OPEN","APPLIED","Bannon, Lee",42479.6678819444,"decimallongitude","-87.837500000000006","-87.831683999999996"
"99140",2689610,4280604,"0051459MOR",59001,"OPEN","APPLIED","Bannon, Lee",42479.6691782407,"decimallatitude","41.458199999999998","41.458787999999998"
"106838",2689611,4280604,"0051459MOR",59001,"OPEN","APPLIED","Bannon, Lee",42479.6691898148,"decimallongitude","-87.6892","-87.697648000000001"
"99139",2689620,4280605,"0051460MOR",59002,"OPEN","APPLIED","Bannon, Lee",42479.6699768519,"decimallatitude","42.417999999999999","42.423515000000002"
"106837",2689621,4280605,"0051460MOR",59002,"OPEN","APPLIED","Bannon, Lee",42479.6699768519,"decimallongitude","-88.3262","-88.324054000000004"
"99138",2689627,4280606,"0051461MOR",59003,"OPEN","APPLIED","Bannon, Lee",42479.6705787037,"decimallatitude","42.4026","42.401409999999998"
"106836",2689628,4280606,"0051461MOR",59003,"OPEN","APPLIED","Bannon, Lee",42479.6705787037,"decimallongitude","-87.831999999999994","-87.838683000000003"
"99137",2689634,4280607,"0051462MOR",59004,"OPEN","APPLIED","Bannon, Lee",42479.6711342593,"decimallatitude","41.455599999999997","41.459375000000001"
"106835",2689635,4280607,"0051462MOR",59004,"OPEN","APPLIED","Bannon, Lee",42479.6711342593,"decimallongitude","-87.688299999999998","-87.696827999999996"
"99136",2689641,4280608,"0051464MOR",59006,"OPEN","APPLIED","Bannon, Lee",42479.6716550926,"decimallatitude","41.458500000000001","41.459375000000001"
"106834",2689642,4280608,"0051464MOR",59006,"OPEN","APPLIED","Bannon, Lee",42479.6716550926,"decimallongitude","-87.688000000000002","-87.696827999999996"
"99135",2689658,4280609,"0051465MOR",59007,"OPEN","APPLIED","Bannon, Lee",42479.6725462963,"decimallatitude","41.834299999999999","41.835447000000002"
"106833",2689659,4280609,"0051465MOR",59007,"OPEN","APPLIED","Bannon, Lee",42479.6725462963,"decimallongitude","-87.902500000000003","-87.902880999999994"
"99134",2689676,4280762,"0051463MOR",59234,"OPEN","APPLIED","Bannon, Lee",42479.6740972222,"decimallatitude","41.454599999999999","41.458602999999997"
"106832",2689677,4280762,"0051463MOR",59234,"OPEN","APPLIED","Bannon, Lee",42479.6740972222,"decimallongitude","-87.690299999999993","-87.696612999999999"
"99126",2690391,4281896,"0053433MOR",61005,"OPEN","APPLIED","Bannon, Lee",42479.7351851852,"decimallatitude","41.621899999999997","41.623744000000002"
"106824",2690392,4281896,"0053433MOR",61005,"OPEN","APPLIED","Bannon, Lee",42479.7351851852,"decimallongitude","-87.787999999999997","-87.800487000000004"
"99125",2690407,4282073,"0053611MOR",61333,"OPEN","APPLIED","Bannon, Lee",42479.7365972222,"decimallatitude","41.621600000000001","41.625267000000001"
"106823",2690408,4282073,"0053611MOR",61333,"OPEN","APPLIED","Bannon, Lee",42479.7365972222,"decimallongitude","-87.788600000000002","-87.791904000000002"
"99121",2690540,4283321,"0054844MOR",63037,"OPEN","APPLIED","Bannon, Lee",42479.7484490741,"decimallatitude","42.152059999999999","42.181052999999999"
"106819",2690541,4283321,"0054844MOR",63037,"OPEN","APPLIED","Bannon, Lee",42479.7484490741,"decimallongitude","-86.342029999999994","-86.239733999999999"
"99120",2690547,4283322,"0054845MOR",63038,"OPEN","APPLIED","Bannon, Lee",42479.7491666667,"decimallatitude","42.152059999999999","42.181052999999999"
"106818",2690548,4283322,"0054845MOR",63038,"OPEN","APPLIED","Bannon, Lee",42479.7491666667,"decimallongitude","-86.342029999999994","-86.239733999999999"
"99119",2690554,4283325,"0054846MOR",63041,"OPEN","APPLIED","Bannon, Lee",42479.750150463,"decimallatitude","42.152059999999999","42.181187999999999"
"106817",2690555,4283325,"0054846MOR",63041,"OPEN","APPLIED","Bannon, Lee",42479.750150463,"decimallongitude","-86.342029999999994","-86.239348000000007"
"99118",2690579,4283326,"0054847MOR",63042,"OPEN","APPLIED","Bannon, Lee",42479.7507175926,"decimallatitude","42.152059999999999","42.181187999999999"
"106816",2690580,4283326,"0054847MOR",63042,"OPEN","APPLIED","Bannon, Lee",42479.7507175926,"decimallongitude","-86.342029999999994","-86.239348000000007"
"99115",4822221,4285858,"0057036MOR",65621,"OPEN","APPLIED","Fertig, Walter",42680.5382523148,"decimallatitude","43.157209999999999","41.157209999999999"
"106813",4822222,4285858,"0057036MOR",65621,"OPEN","APPLIED","Fertig, Walter",42680.5382523148,"decimallongitude","-88.942419999999998","-86.942419999999998"
"99114",4822225,4282996,"0054528MOR",62710,"OPEN","APPLIED","Fertig, Walter",42680.541400463,"decimallatitude","41.42","41.703870999999999"
"106812",4822226,4282996,"0054528MOR",62710,"OPEN","APPLIED","Fertig, Walter",42680.541400463,"decimallongitude","-89.49","-86.823351700000003"
"99113",4822230,4282791,"0052171MOR",62503,"OPEN","APPLIED","Fertig, Walter",42680.5418518518,"decimallatitude","41.42","41.703870999999999"
"106811",4822231,4282791,"0052171MOR",62503,"OPEN","APPLIED","Fertig, Walter",42680.5418518518,"decimallongitude","-86.49","-86.823351700000003"
"99112",4822233,4282940,"0052311MOR",62654,"OPEN","APPLIED","Fertig, Walter",42680.5422453704,"decimallatitude","41.42","41.703870999999999"
"106810",4822234,4282940,"0052311MOR",62654,"OPEN","APPLIED","Fertig, Walter",42680.5422453704,"decimallongitude","-86.49","-86.823351700000003"
"99111",4822237,4282995,"0054527MOR",62709,"OPEN","APPLIED","Fertig, Walter",42680.5437152778,"decimallatitude","41.42","41.7"
"106809",4822238,4282995,"0054527MOR",62709,"OPEN","APPLIED","Fertig, Walter",42680.5437152778,"decimallongitude","-89.49","-86.816666999999995"
"99110",4822240,4282791,"0052171MOR",62503,"OPEN","APPLIED","Fertig, Walter",42680.5439930556,"decimallatitude","41.703870999999999","41.7"
"106808",4822241,4282791,"0052171MOR",62503,"OPEN","APPLIED","Fertig, Walter",42680.5439930556,"decimallongitude","-86.823351700000003","-86.816666999999995"
"99109",4822243,4282996,"0054528MOR",62710,"OPEN","APPLIED","Fertig, Walter",42680.5441319444,"decimallatitude","41.703870999999999","41.7"
"106807",4822244,4282996,"0054528MOR",62710,"OPEN","APPLIED","Fertig, Walter",42680.5441319444,"decimallongitude","-86.823351700000003","-86.816666999999995"
"99108",4822246,4282940,"0052311MOR",62654,"OPEN","APPLIED","Fertig, Walter",42680.5445138889,"decimallatitude","41.703870999999999","41.7"
"106806",4822247,4282940,"0052311MOR",62654,"OPEN","APPLIED","Fertig, Walter",42680.5445138889,"decimallongitude","-86.823351700000003","-86.816666999999995"
"99107",4822250,4284557,"0055929MOR",64301,"OPEN","APPLIED","Fertig, Walter",42680.5449421296,"decimallatitude","41.42","41.7"
"106805",4822251,4284557,"0055929MOR",64301,"OPEN","APPLIED","Fertig, Walter",42680.5449421296,"decimallongitude","-86.49","-86.816666999999995"
"99106",4822255,4282695,"0054377MOR",62405,"OPEN","APPLIED","Fertig, Walter",42680.5456828704,"decimallatitude","41.42","41.7"
"106804",4822256,4282695,"0054377MOR",62405,"OPEN","APPLIED","Fertig, Walter",42680.5456828704,"decimallongitude","-86.49","-86.816666999999995"
"106803",4822258,8988173,"0066848MOR",NA,"OPEN","APPLIED","Fertig, Walter",42680.557337963,"decimallongitude","-89.58475","-86.58475"
"99037",5695990,4256106,"0021086MOR",24320,"OPEN","APPLIED","Fertig, Walter",42764.5210648148,"decimallatitude","41.640953000000003","41.641578000000003"
"106734",5695991,4256106,"0021086MOR",24320,"OPEN","APPLIED","Fertig, Walter",42764.5210648148,"decimallongitude","-87.071759","-87.069828000000001"
"98955",5981193,11599864,"0057794MOR",NA,"OPEN","APPLIED","Bannon, Lee",42790.7561689815,"decimallatitude","42.261200000000002","42.259962999999999"
"106652",5981194,11599864,"0057794MOR",NA,"OPEN","APPLIED","Bannon, Lee",42790.7561689815,"decimallongitude","-87.891132999999996","-87.886476000000002"
"98948",6050035,4225529,"0027451MOR",35912,"OPEN","APPLIED","Bannon, Lee",42797.6304050926,"decimallatitude","41.516064","41.514263999999997"
"106645",6050036,4225529,"0027451MOR",35912,"OPEN","APPLIED","Bannon, Lee",42797.6304050926,"decimallongitude","-88.315824000000006","-88.311188999999999"
"129313",6050635,4291018,"0062463MOR",70970,"OPEN","APPLIED","Bannon, Lee",42797.6608449074,"georeferenceremarks","based on collectors description","based on collectors description & Wisconsin DNR via internet"
"98937",6051136,4283435,"0054957MOR",63151,"OPEN","APPLIED","Bannon, Lee",42797.7089814815,"decimallatitude","41.556519999999999","41.532462000000002"
"106634",6051137,4283435,"0054957MOR",63151,"OPEN","APPLIED","Bannon, Lee",42797.7089814815,"decimallongitude","-87.288160000000005","-87.304457999999997"
"106603",6051530,4266456,"0027319MOR",37344,"OPEN","APPLIED","Bannon, Lee",42797.763287037,"decimallongitude","-86.548299999999998","-86.548029999999997"
"121804",6076983,6332534,"0076573MOR",NA,"OPEN","APPLIED","Lueders, Kate",42800.9641087963,"georeferencedby","Kate","Kate Lueders"
"121707",6201809,6631063,"0078405MOR",NA,"OPEN","APPLIED","Lueders, Kate",42814.948275463,"georeferencedby","b","Kate Lueders"
"98779",6223640,4231282,"0050875MOR",57794,"OPEN","APPLIED","Lueders, Kate",42816.9419560185,"decimallatitude","41.811199999999999","41.818469"
"106476",6223641,4231282,"0050875MOR",57794,"OPEN","APPLIED","Lueders, Kate",42816.9419560185,"decimallongitude","-88.037300000000002","-88.053396000000006"
"98759",6237370,8987378,"0064837MOR",NA,"OPEN","APPLIED","Bannon, Lee",42818.6930439815,"decimallatitude","37.1205","37.135854000000002"
"106456",6237371,8987378,"0064837MOR",NA,"OPEN","APPLIED","Bannon, Lee",42818.6930439815,"decimallongitude","-89.301333","-89.292586999999997"
"98745",6240743,6417051,"0077882MOR",NA,"OPEN","APPLIED","Lueders, Kate",42820.5012962963,"decimallatitude","42.334667000000003","43.334975999999997"
"106442",6240744,6417051,"0077882MOR",NA,"OPEN","APPLIED","Lueders, Kate",42820.5012962963,"decimallongitude","-103.551333","-103.551585"
"98743",6240757,11600753,"0075740MOR",NA,"OPEN","APPLIED","Lueders, Kate",42820.5078356481,"decimallatitude","42.249291999999997","42.250481999999998"
"106440",6240758,11600753,"0075740MOR",NA,"OPEN","APPLIED","Lueders, Kate",42820.5078356481,"decimallongitude","-88.244485999999995","-88.226568"
"121629",6260109,4214878,"0011551MOR",3479,"OPEN","APPLIED","Lueders, Kate",42822.3761574074,"georeferencedby","K","Kate Lueders"
"98722",6268534,4231344,"0051823MOR",57873,"OPEN","APPLIED","Lueders, Kate",42822.9538888889,"decimallatitude","41.600999999999999","41.606276999999999"
"106419",6268535,4231344,"0051823MOR",57873,"OPEN","APPLIED","Lueders, Kate",42822.9538888889,"decimallongitude","-86.877499999999998","-86.868589"
"98618",6331980,8469807,"0066911MOR",NA,"OPEN","APPLIED","Lueders, Kate",42829.9336111111,"decimallatitude","42.386986","42.363469000000002"
"106315",6331981,8469807,"0066911MOR",NA,"OPEN","APPLIED","Lueders, Kate",42829.9336111111,"decimallongitude","-88.440762000000007","-88.449731999999997"
"98613",6332066,4289313,"0060348MOR",69162,"OPEN","APPLIED","Lueders, Kate",42829.9478472222,"decimallatitude","41.043909999999997","41.045031999999999"
"106310",6332067,4289313,"0060348MOR",69162,"OPEN","APPLIED","Lueders, Kate",42829.9478472222,"decimallongitude","-87.846220000000002","-87.847818000000004"
"98612",6332086,4291792,"0060350MOR",71784,"OPEN","APPLIED","Lueders, Kate",42829.9485763889,"decimallatitude","41.043909999999997","41.045031999999999"
"106309",6332087,4291792,"0060350MOR",71784,"OPEN","APPLIED","Lueders, Kate",42829.9485763889,"decimallongitude","-87.846220000000002","-87.847818000000004"
"98587",6366162,8987553,"0066177MOR",NA,"OPEN","APPLIED","Bannon, Lee",42832.6478819444,"decimallatitude","41.372210000000003","41.422846999999997"
"106284",6366163,8987553,"0066177MOR",NA,"OPEN","APPLIED","Bannon, Lee",42832.6478819444,"decimallongitude","-90.577830000000006","-90.565128000000001"
"98555",6403272,6417010,"0076860MOR",NA,"OPEN","APPLIED","Lueders, Kate",42836.8995601852,"decimallatitude","45.833333000000003","45.789301000000002"
"106252",6403273,6417010,"0076860MOR",NA,"OPEN","APPLIED","Lueders, Kate",42836.8995601852,"decimallongitude","-82.416667000000004","-82.326030000000003"
"128887",6594012,6417053,"0076572MOR",NA,"OPEN","APPLIED","Lueders, Kate",42852.5951736111,"georeferenceremarks","B","Based on collector description"
"98461",6618460,4266940,"0018925MOR",37830,"OPEN","APPLIED","Lueders, Kate",42855.5264699074,"decimallatitude","41.816000000000003","41.817509000000001"
"106158",6618461,4266940,"0018925MOR",37830,"OPEN","APPLIED","Lueders, Kate",42855.5264699074,"decimallongitude","-88.079099999999997","-88.083006999999995"
"98460",6618467,4267532,"0018919MOR",38897,"OPEN","APPLIED","Lueders, Kate",42855.5274421296,"decimallatitude","41.815800000000003","41.819464000000004"
"106157",6618468,4267532,"0018919MOR",38897,"OPEN","APPLIED","Lueders, Kate",42855.5274421296,"decimallongitude","-88.078900000000004","-88.078993999999994"
"98267",6935301,8988847,"0067519MOR",NA,"OPEN","APPLIED","Bannon, Lee",42881.6506597222,"decimallatitude","37.633333","37.617800000000003"
"105964",6935302,8988847,"0067519MOR",NA,"OPEN","APPLIED","Bannon, Lee",42881.6506597222,"decimallongitude","-88.133332999999993","-88.156604000000002"
"98260",6936124,8988914,"0067571MOR",NA,"OPEN","APPLIED","Bannon, Lee",42881.6953356481,"decimallatitude","41.834401999999997","41.833953999999999"
"105957",6936125,8988914,"0067571MOR",NA,"OPEN","APPLIED","Bannon, Lee",42881.6953356481,"decimallongitude","-88.309230999999997","-88.309424000000007"
"98256",6936312,8989055,"0067724MOR",NA,"OPEN","APPLIED","Bannon, Lee",42881.7068055556,"decimallatitude","37.083333000000003","37.082199000000003"
"105953",6936313,8989055,"0067724MOR",NA,"OPEN","APPLIED","Bannon, Lee",42881.7068055556,"decimallongitude","-88.516666999999998","-88.551135000000002"
"98255",6936349,8989056,"0067725MOR",NA,"OPEN","APPLIED","Bannon, Lee",42881.7112268519,"decimallatitude","38.265000000000001","38.265411"
"105952",6936350,8989056,"0067725MOR",NA,"OPEN","APPLIED","Bannon, Lee",42881.7112268519,"decimallongitude","-90.301389","-90.303498000000005"
"98240",6937166,8989143,"0067212MOR",NA,"OPEN","APPLIED","Bannon, Lee",42881.7776388889,"decimallatitude","38.293332999999997","38.292155999999999"
"105937",6937167,8989143,"0067212MOR",NA,"OPEN","APPLIED","Bannon, Lee",42881.7776388889,"decimallongitude","-89.757499999999993","-89.757448999999994"
"98180",7016294,8989257,"0067863MOR",NA,"OPEN","APPLIED","Bannon, Lee",42888.7457638889,"decimallatitude","37.566667000000002","37.563729000000002"
"105877",7016295,8989257,"0067863MOR",NA,"OPEN","APPLIED","Bannon, Lee",42888.7457638889,"decimallongitude","-88.666667000000004","-88.641998000000001"
"98177",7016343,8989312,"0067894MOR",NA,"OPEN","APPLIED","Bannon, Lee",42888.7500115741,"decimallatitude","41.044800000000002","41.042909000000002"
"105874",7016344,8989312,"0067894MOR",NA,"OPEN","APPLIED","Bannon, Lee",42888.7500115741,"decimallongitude","-87.846180000000004","-87.846733"
"98168",7599267,4226127,"0007200MOR",36515,"OPEN","APPLIED","Hipp, Andrew",42893.3503125,"decimallatitude","41.802300000000002","41.814967000000003"
"105865",7599268,4226127,"0007200MOR",36515,"OPEN","APPLIED","Hipp, Andrew",42893.3503125,"decimallongitude","-88.085800000000006","-88.086143000000007"
"5681",7599272,4226127,"0007200MOR",36515,"OPEN","APPLIED","Hipp, Andrew",42893.3509027778,"coordinateuncertaintyinmeters","200","243"
"98167",7599270,4226127,"0007200MOR",36515,"OPEN","APPLIED","Hipp, Andrew",42893.3509027778,"decimallatitude","41.814967000000003","41.813400000000001"
"105864",7599271,4226127,"0007200MOR",36515,"OPEN","APPLIED","Hipp, Andrew",42893.3509027778,"decimallongitude","-88.086143000000007","-88.090349000000003"
"98132",7765533,8989508,"0068112MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.6444212963,"decimallatitude","37.599432999999998","37.600327"
"105829",7765534,8989508,"0068112MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.6444212963,"decimallongitude","-88.330200000000005","-88.328095000000005"
"128536",7765724,8989509,"0068111MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.649525463,"georeferenceremarks","based on collectors description/believe now called","based on collectors description/believe now called Big River State Forest"
"98116",7767229,8989563,"0067294MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.702962963,"decimallatitude","42.233161000000003","42.234088999999997"
"105813",7767230,8989563,"0067294MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.702962963,"decimallongitude","-90.251992000000001","-90.245459999999994"
"98115",7767292,8989564,"0067295MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.7052546296,"decimallatitude","42.44059","42.428469999999997"
"105812",7767293,8989564,"0067295MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.7052546296,"decimallongitude","-90.064139999999995","-90.075183999999993"
"98105",7767930,8989582,"0068211MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.7239236111,"decimallatitude","39.476111000000003","39.480589999999999"
"105802",7767931,8989582,"0068211MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.7239236111,"decimallongitude","-88.170833000000002","-88.175595999999999"
"98099",7768164,8989589,"0068216MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.7376041667,"decimallatitude","37.616050000000001","37.617480999999998"
"105796",7768165,8989589,"0068216MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.7376041667,"decimallongitude","-88.271632999999994","-88.271426000000005"
"98098",7768184,8989590,"0068217MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.737962963,"decimallatitude","37.615400000000001","37.617480999999998"
"105795",7768185,8989590,"0068217MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.737962963,"decimallongitude","-88.271083000000004","-88.271426000000005"
"98097",7768194,8989591,"0068218MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.738287037,"decimallatitude","37.615467000000002","37.617480999999998"
"105794",7768195,8989591,"0068218MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.738287037,"decimallongitude","-88.271182999999994","-88.271426000000005"
"98096",7768202,8989592,"0068219MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.7389351852,"decimallatitude","37.599899999999998","37.600327"
"105793",7768203,8989592,"0068219MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.7389351852,"decimallongitude","-88.331549999999993","-88.328095000000005"
"98095",7768211,8989593,"0068220MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.7393171296,"decimallatitude","37.615267000000003","37.617480999999998"
"105792",7768212,8989593,"0068220MOR",NA,"OPEN","APPLIED","Bannon, Lee",42902.7393171296,"decimallongitude","-88.271366999999998","-88.271426000000005"
"98067",7878017,8989665,"0068221MOR",NA,"OPEN","APPLIED","Bannon, Lee",42909.7101736111,"decimallatitude","37.598917","37.600327"
"105764",7878018,8989665,"0068221MOR",NA,"OPEN","APPLIED","Bannon, Lee",42909.7101736111,"decimallongitude","-88.330500000000001","-88.328095000000005"
"98057",7879225,8989685,"0067298MOR",NA,"OPEN","APPLIED","Bannon, Lee",42909.7434953704,"decimallatitude","41.334972","41.349477999999998"
"105754",7879226,8989685,"0067298MOR",NA,"OPEN","APPLIED","Bannon, Lee",42909.7434953704,"decimallongitude","-89.001166999999995","-89.011747999999997"
"98030",8452644,8990020,"0068601MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6383449074,"decimallatitude","40.349767","40.363779999999998"
"105727",8452645,8990020,"0068601MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6383449074,"decimallongitude","-89.129035999999999","-89.115644000000003"
"113409",8452648,8990020,"0068601MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6383449074,"geodeticdatum","NAD83","WGS84"
"98022",8454164,8990301,"0068786MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6609722222,"decimallatitude","37.083333000000003","37.081133999999999"
"105719",8454165,8990301,"0068786MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6609722222,"decimallongitude","-88.516666999999998","-88.550539999999998"
"98017",8454631,8990339,"0076218MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6701736111,"decimallatitude","37.133333","37.124433000000003"
"105714",8454632,8990339,"0076218MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6701736111,"decimallongitude","-88.533332999999999","-88.527495999999999"
"98015",8454944,8990371,"0076290MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6743287037,"decimallatitude","39.935163000000003","39.935250000000003"
"105712",8454945,8990371,"0076290MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6743287037,"decimallongitude","-89.800687999999994","-89.800383999999994"
"113394",8454948,8990371,"0076290MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6743287037,"geodeticdatum","84","WGS84"
"98014",8454959,8990373,"0076291MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6748842593,"decimallatitude","39.935160000000003","39.935250000000003"
"105711",8454960,8990373,"0076291MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6748842593,"decimallongitude","-89.800622000000004","-89.800383999999994"
"98013",8455018,8990375,"0076292MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6760185185,"decimallatitude","39.935237999999998","39.935040000000001"
"105710",8455019,8990375,"0076292MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6760185185,"decimallongitude","-89.800605000000004","-89.800399999999996"
"98012",8455032,8990377,"0076293MOR",NA,"OPEN","APPLIED","Bannon, Lee",42916.6763888889,"decimallatitude","39.934609999999999","39.935250000000003"
